Publication Date,Summary,Sentiment Polarity,Sentiment Confidence,Keywords,stock_date,stock_price,percentage_change
2024-02-23,"Wall Street's main indexes lost momentum on Friday following a dizzying rally fueled by euphoria around artificial intelligence that briefly vaulted Nvidia to over $2 trillion in market valuation for the first time. Wall Street's main indexes lost momentum on Friday following a dizzying rally fueled by euphoria around artificial intelligence that briefly vaulted Nvidia to over $2 trillion in market valuation for the first time.
   The S&P 500 and Dow Jones Industrial Average closed at record highs on Thursday after Nvidia's blowout forecast that boosted investor confidence in the potential for AI. The S&P 500 and Dow Jones Industrial Average closed at record highs on Thursday after Nvidia's blowout forecast that boosted investor confidence in the potential for AI.
  The S&P index recorded 89 new 52-week highs and two new lows, while the Nasdaq recorded 85 new highs and 109 new lows.
  (This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",neutral,0.56,"artificial intelligence, NYSE, inflation, US, market valuation, Governor, Fed, Advancing, Christopher Waller, interest rate, turbulence, Tesla, gains, equity, stocks, syndicated, Block, Art Hogan, Street, fallout, Apple, Carvana, rally, Nasdaq, stock market, Nvidia, euphoria, AI, media conglomerate, Nasdaq Composite, Jack Dorsey-led, S&P, Wall, ET, Wall Street, week, market, Big Tech, Hollywood, S&P 500, 52-week, AI-related, Hogan, U.S, convertible, first",2024-02-24,191.97,0.0
2024-02-23,"Benzinga - by RIPS, Benzinga Contributor.   Start your day with a live daily market analysis, a carefully selected watch list, early access to the Morning Memo, and exclusive Market Clubhouse price levels, providing precise support and resistance indicators. Failing to hold this level could see a further decline to 141.71, with a pronounced sell-off potentially pushing the price to the day's most bearish target at 141.12.
   Breaching this level under significant selling pressure might bring into play a more substantial floor at 505.32, with the most pessimistic scenario for the day setting our bearish benchmark at 503.95.
   A robust buying wave could elevate the price to 492.33, with the ultimate bullish target for the day being 495.54.
  ",neutral,0.62,"Clubhouse, critical level, EST, US, Invesco, Microsoft, SPY, RIPS, Alphabet, Market, latency, QQQ, GOOGL, Success, Tesla, formula, SPDR, NVIDIA Corporation, early access, Apple Inc, Bullish, bearish, Rips, ETF Trust, Tesla Inc., Start, Apple, NASDAQ, MSFT, NVDA, Benzinga.com, screen sharing, ARCA, Tesla Inc, day trading, support, price, peak, trading, META, AAPL, hinge, level, bull, Breaching, Apple Inc., NVIDIA, market, Morning Memo, bullish, live stream, S&P 500, Class A, Market Clubhouse, Benzinga, YouTube",2024-02-24,191.97,0.0
2024-02-24,"Primecap Management Co. CA cut its holdings in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 0.7% in the 3rd quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). Wells Fargo & Company dropped their price objective on shares of Tesla from $223.00 to $200.00 and set an “equal weight” rating on the stock in a research note on Thursday, January 25th. Deutsche Bank Aktiengesellschaft dropped their price objective on shares of Tesla from $260.00 to $250.00 and set a “buy” rating on the stock in a research note on Friday, January 26th. UBS Group decreased their target price on shares of Tesla from $229.00 to $225.00 and set a “neutral” rating for the company in a research report on Thursday, January 25th.",neutral,0.92,"EPS, stock, energy, Perkins Coie, price-to-earnings ratio, Free Report, supercharging, CFO, hyperlink, sell-side, United States, Deutsche Bank, Tesla, Inc, Inc, hedge funds, mid-day, Goldman Sachs, Wall Street, ratings, China, institutional investors, electric, Tesla, vehicle, stake, vehicles, Automotive, market cap, NASDAQ, HoldingsChannel.com, SEC, equity, UBS, Wedbush, Aktiengesellschaft, SEC filing, fiscal year, Tesla, Inc., price, TSLA, UBS Group, quarter, company, Management Co, MarketBeat.com, shares, The firm, CA, Robyn, vehicle insurance, Insider Buying",2024-02-25,199.4,3.6975401736959874
2024-02-24,"A Black-owned bakery in San Jose has lost thousands of dollars after Tesla canceled a large pie order that the company placed for a Black History Month event.

",neutral,0.72,"Month, dollars, Black, bakery, Cancels, Tesla, thousands, Jose, company, Read, History, San Jose, Chicago Defender, pie, order",2024-02-25,199.4,3.6975401736959874
2024-02-25,"Recently, content creator Christian Peper went viral for Jumping over a Tesla Cyber truck. In this video, Christian did multiple variations of his cyber truck launch, including a manual that almost ended in disaster on the slippery windshield.
   Submit your video for a chance to be featured on Bike Mag and our social channels. We're always on the lookout for amusing, interesting, and engaging bike-related videos to feature on our channels. Be sure to subscribe to our YouTube channel to watch high-quality bike videos.
  ",neutral,0.87,"Bike Mag, Christian, bike, viral, Utah, Cybertruck, YouTube, View, Bike, mountain, world, truck, riding, Christian Peper, Peper, iconoclast, trailhead, Tesla Cyber, channels, supercar, video, Tesla",2024-02-26,199.73,-2.1123309155067647
2024-02-25,Jensen Huang’s company has added nearly Tesla’s entire market capitalization in the past two months alone.,neutral,0.55,"Tesla, past, Jensen, company, Huang, market, market capitalization, entire, capitalization, months, Jensen Huang",2024-02-26,199.73,-2.1123309155067647
2024-02-26,"Kathaleen McCormick, who made headlines after negating Elon Musk’s $56 billion Tesla pay package last month, is the person who keeps every corporate board room on their toes. As chancellor of the Delaware Court of Chancery, tasked with hearing shareholder disputes and corporate governance litigation for companies registered in the state, McCormick plays a pivotal role in…

This story appeared on observer.com , .",negative,0.78,"companies, Kathaleen McCormick, corporate, state, board, Elon Musk, chancellor, Musk, Delaware, observer.com, Tesla, litigation, Elon, McCormick",2024-02-27,202.04,0.8083025646143123
2024-02-26,"Anyone that has followed Tesla CEO Elon Musk for a while knows the billionaire isn't afraid to make big promises. Here's why the Tesla bears…

This story appeared on thestreet.com , . From his efforts with Neuralink to allow people to move computer mice with their minds to his Optimus robots, Musk has made it clear he's determined to bring a seemingly sci-fi future into reality with several of his projects.

",neutral,0.5,"Elon, mice, sci-fi, computer, Neuralink, Tesla, reality, efforts, people, Musk, future, Elon Musk, CEO, computer mice, Optimus, Wall Street, billionaire",2024-02-27,202.04,0.8083025646143123
2024-02-27,"I never believed Jeff Bezos, the second-richest person in America (worth an estimated $114 billion), and Elon Musk, the richest (at $180 billion), would brazenly use their wealth and power to try to eliminate labor unions and thereby suppress the wages of American workers even further.

 Bezos and Musk’s argument was rejected by the Supreme Court 86 years ago in NLRB v. Jones & Laughlin Steel Corp.

In that case, the NLRB found that the giant steel corporation Jones & Laughlin had violated the National Labor Relations Act by firing workers for trying to organize a union. But modern-day robber barons Jeff Bezos and Elon Musk want the Supreme Court to reverse its 1937 ruling and return America to a time before workers had the right to form unions. Jeff Bezos’s view (I’m assuming Amazon’s filing reflects his view) is the same as that of retrograde Elon Musk, whose SpaceX made an almost identical argument in a lawsuit last month.

 The NLRB is the agency that enforces the National Labor Relations Act—the 1935 Act that legitimized labor unions.

",neutral,0.97,"unions, war, Tesla, Jeff Bezos, Chief Justice, Evidently, Labor, Elon Musk, NLRB, labor, steel, Amazon, workers, labor unions, Gilded Age, SpaceX, Supreme Court, Congress, judicial precedents, Bezos, Supreme, retrograde, executive functions, corporation, America, Musk, robber barons, monopolies, UAW, Court",2024-02-28,201.88,-1.1264570477030127
2024-02-27,"By Reuters  |  Feb. 27, 2024  |  FILE PHOTO: A banner for the all-new Ford F-150 Lightning electric pickup truck is seen
outside the Rouge Electric Vehicle Center in Dearborn, Michigan, U.S., April 26, 2022. Shares of EV pioneer Tesla surpassed legacy automakers for the last few years, making it the world's most valuable car company by market capitalization.
   Shares of legacy automakers have outpaced their electric counterparts over the last few weeks, as investors respond to company decisions to prioritize higher-margin, gas-powered models instead of pure battery vehicles.
   Open An Account
  Toyota is up 38% as the Japanese automaker has favored hybrid vehicles over EVs in the last few years.
   ""We think it's probably going to be at least another couple of years before a legacy automaker puts out a profitable EV,"" Nelson said.
  ",neutral,0.67,"costs, Rivian, Bengaluru, Hertz, EV, Garrett Nelson, Robinhood, Editing, models, Patrick Anderson, hybrid, legacy, Fee
   Active, Lucid, Electric, Additionally, CFRA, Account, pickup truck, consumer behavior, REUTERS, FILE PHOTO, automaker, Featured Brokers, Interactive Brokers, Toyota, Rebecca Cook, General Motors, SoFi, Nelson, U.S, View Disclosure, vehicles, Elon, Stellantis, Chinese, Teslas, Ford Motor, company, counterparts, supply chain, Ford F-150, Elon Musk-led, Thomson Reuters, Reuters, Automakers, Michigan, Disclosure, Mercedes, U.S., Tesla, operator, Tasim Zahid, battery, GM, Ford, market capitalization, Dearborn, Michigan, Nathan Gomes, Dearborn, Japanese",2024-02-28,201.88,-1.1264570477030127
2024-02-28,"Elon Musk took to his own social platform Wednesday to announce the Tesla Roadster will ship to customers in 2025.
  
  What You Need To Know
  The new Tesla Roadster will ship in 2025
  Elon Musk made the announcement on X Wednesday
  Tesla's second-generation Roadster was first revealed in 2018
  Musk said the car ""has a shot at being the most mind-blowing product demo of all time""
  Musk reposted some of his tweets from June 2018, when the new Roadster was first introduced, including a boast that “the new Tesla Roadster will exceed all gas sports cars in every way.”
  The 2018 tweets said the new Roadster would include a SpaceX option package that will include about 10 small rocket thrusters to “dramatically improve acceleration, top speed, braking and cornering. First introduced in 2018, the second-generation sportscar has completed its production design, he posted, saying, “I think it has a shot at being the most mind-blowing product demo of all time” and “you will love the new Roadster more than your house.” The first vehicle Tesla made was a Roadster, first released in 2008. Maybe they even allow a Tesla to fly.”
  ",neutral,0.96,"generation, rocket, thrusters, Be Interested, Tesla, Model S, first, Know, Roadster, Musk, second, maker, U.S, sedan, SpaceX, Elon Musk, small, Tesla Roadster",2024-02-29,202.64,1.057251147017742
2024-02-28,"Tesla will aim to ship its Roadster electric sports car next year, the electric vehicle maker’s CEO Elon Musk said Wednesday.

 “Tonight, we radically increased the design goals for the new Tesla Roadster,” Musk said in a post on X, adding that Roadster’s production design will be completed and unveiled by the end of this year.

 In 2023, Musk said Tesla hopes to start production of its long-delayed next-generation Roadster electric sports car next year. Tesla CEO Elon Musk unveils the Roadster in 2017. REUTERS

Tesla had announced the Roadster, a battery-powered four-seater, at the end of 2017, which was originally set to be launched in 2020.

",neutral,0.51,"supply, global, Tesla, bottlenecks, Musk, Roadster, year, production, Elon, CEO, REUTERS, Elon Musk, supply chain, design, Tesla Roadster",2024-02-29,202.64,1.057251147017742
2024-02-29,"Italy will closely study any investments by Chinese carmakers, a minister said Thursday, after another minister said Wednesday the country was in talks with three Chinese manufacturers.
  Now, Russian President Vladim… Read More Putin Threatens Nuclear War and the ‘Destruction of Civilization' if NATO Puts Troops in Ukraine
  Italy will closely study any investments by Chinese carmakers, a minister said Thursday, after another minister said Wednesday the country was in talks with three Chinese manufacturers. The talks with Chinese groups come after Italy last December withdrew from China's controversial Belt and Road Initiative, a massive project of linked maritime and land transport infrastructure projects.
   Read More Italy says it wants Chinese carmakers but only under conditions
  War is hell and sometimes that hell endures for more than half a century buried on a beach in western Europe. ""It's only with the arrival of another car constructor that we can reach our target of a million cars produced a year,"" Urso said.
  Stellantis, which owns Fiat, is the only mass market car producer in Italy though there are also speciality sports carmakers.
  ",neutral,0.77,"unfair competition, Rome, Common, French cinema, Robert Mailman, separatist, Beach, Four, government, Carlos Tavares, Fiat, Michael Shu, Montreal, Latino, glr, Shu, BYD, Carles Puigdemont, Tesla, More, doc.afp.com, Sweden, Walter Gillespie, Nuclear War, French-Canadian, US, Berlin, Road Initiative, Adolfo Urso, Iran, France, Cynthia Moreno, Denis Villeneuve, CBC, California Assembly, Ukraine, Thursday, Narges Mohammadi, Islamist, Quebec, energy, Stellantis, press secretary, Chinese, US Fed, European, terrorism, province, China, Assembly, beach, Strasbourg, year, Belgium, Europe, inflation, Italian, Hungary, Canada, Catalonia, Russian President, Belt, Antonio Tajani, central bank, Christmas market, Speaker, Judith Godreche, Catalan, Urso, Italy, Vice-Premier, Dune, French Senate, European Union, constructor, Senate, street, Spain, French, Robert Rivas, Koksijde, Nick Purdon, NATO, minister",2024-03-01,202.64,0.0
2024-02-29,"Best Buy (BBY 2.58%)

Q4 2024 Earnings Call

, 8:00 a.m. Operator

[Operator signoff]

Duration: 0 minutes

Call participants:

Mollie O'Brien -- Vice President, Investor Relations

Corie Barry -- Chief Executive Officer

Matt Bilunas -- Chief Financial Officer

Scot Ciccarelli -- Truist Securities -- Analyst

Brian Nagel -- Oppenheimer and Company -- Analyst

Michael Lasser -- UBS -- Analyst

Seth Sigman -- Barclays -- Analyst

Kate McShane -- Goldman Sachs -- Analyst

Greg Melich -- Evercore ISI -- Analyst

Joe Feldman -- Telsey Advisory Group -- Analyst

More BBY analysis

All earnings call transcripts Moving on to our full year fiscal '25 financial guidance, which is the following: enterprise revenue in the range of $41.3 billion to $42.6 billion; enterprise comparable sales of down 3% to flat; enterprise non-GAAP operating income rate in the range of 3.9% to 4.1%, which compares to an estimated 4% non-GAAP operating income rate for fiscal '24 on a 52-week basis; a non-GAAP effective income tax rate of approximately 25%; non-GAAP diluted earnings per share of $5.75 to $6.20. These actions will allow us to do the following: balance field labor resources to make sure we are providing the optimal experience for customers where they want to shop; redirect corporate resources to make sure we have the necessary assets dedicated to areas like AI and other elements of our strategy; and rightsize parts of the business where we expect to see lower volume than we envisioned a few years ago, whether that is the result of lower industry sales or due to decisions we made like evolving our paid membership benefits. And it's why I also believe, this year, our focus is more on touching as many stores as we can and making sure that that shopping experience feels good; carefully thinking about what the right portfolio looks like over the longer period, and I think Matt and the team have done a really nice job continuing to make sure we are in the right places at the right times; and then testing our way into what we think the right footprint in the future is because it's just not as easy as is it stores or is it online.

",neutral,0.57,"Evercore ISI, Oppenheimer, business, discretionary spending, Enterprise, more, store, Kate McShane, Roku, customer care, Matt, conference call, Ray-Ban, Brian Nagel, healthcare, dividend yield, investor relations, VR/AR, Geisinger Health, CEO, Brian, stack, First, customers, Seth Sigman, Greg Melich, BBY, Truist Securities, Source, Fire TV, Next, Scot, UBS, Tesla, Innovation, India, major appliances, operator, market share, time, Apple, customer service, SG&A, headphones, sales, Good morning, Michael, frequency, sustainability, dividend, Tesla, Lovesac, Eastern time, consumer confidence, app store, POS, consumer electronics, telecommunications, Starlink, Corie Barry, ET, capex, Non-GAAP, Kate, fiscal, U.S, Best, Michael Lasser, GAAP, Q1, macro, Goldman Sachs, Best Buy, Totaltech, customer experience, Q4, CDP, GAAP SG&A, digital, Samsung, International, Q3, Ray, Advocate Health, Joe, year, income tax, AI, normalized, Amazon, inflation, Scot Ciccarelli, Bell Canada, CFO, Corie, Bell, Canada, Investor Relations, Bangalore, supply chain, Christmas, digital imaging, Vice President, Matt Bilunas, CE, gross profit, macro environment, e-commerce, Geek Squad, installed base, Lastly, operating income, CES, paid program, balance sheet, tablets, pandemic, Compared, credit card, The Source, unemployment, Prepared Remarks, The unit, employee turnover, Sure, Black Friday, scheduling, Ladies, automation, basis points, Operator, Audio, The hub, Yeah, Mollie O'Brien, Joe Feldman, Mass General, pickup, caregiver, Circana",2024-03-01,202.64,0.0
2024-03-01,"Though automotive leases have taken a hit over the past few years thanks to skyrocketing prices, record-low inventory levels, and changing consumer
preference, it stands to reason that new vehicle shoppers may wind up gravitating back to that form of ownership now that the market is slowly correcting itself. According to Experian's Q4 2023 State of the Automotive Finance Market report, Ford ranked fourth among all automotive brands in terms of the top 20 most leased makes last quarter as it accounted for 6.18 percent of the total market in that regard. More promising is the fact that while automotive leases took a dive between 2020 and 2022, that form of vehicle ownership has rebounded in a big way through the course of 2023, according to Experian. In that regard, Ford has long performed quite well, however, ranking among the top leased brands in Q1 Q2 , and Q3 of 2023, in fact. Interestingly, it's the customers that have higher credit scores that are opting to lease versus finance as well – in fact, 56 percent of lessees in Q4 2023 had credit scores higher than 741 after making up 34.88 percent of the overall market last year as a whole.
  ",neutral,0.59,"Lexus, Nissan, Volvo, Mercedes-Benz, leases, fact, Toyota, Tesla, quarter, Q3, market, Experian, percent, trend, Ford Authority, Hyundai, GMC, Mazda, Q1, Honda, Subaru, Chevrolet, Volkswagen, BMW, Kia, Buick, Audi, Ford, Acura, automotive, Jeep, last",2024-03-02,202.64,0.0
2024-03-01,"Loading... Loading...

U.S. stocks traded higher midway through trading, with the Nasdaq Composite gaining around 100 points on Friday.

 The S&P Global UK manufacturing PMI was revised higher to 47.5 in February, recording the highest level in ten months, while German manufacturing PMI rose to 42.5 in February versus a preliminary level of 42.3. Shares of Fisker Inc. FSR were down 44% to $0.4097 after the company reported preliminary fourth-quarter total revenue results below estimates and said it expects to conclude there is substantial doubt about its ability to continue as a going concern when its annual financial statements are filed with the SEC.

 Shares of Cardiff Oncology, Inc. CRDF got a boost, surging 38% to $2.4350 after the company reported better-than-expected fourth-quarter financial results, provided a clinical update on the Phase 2 randomized second-line ONSEMBLE trial in patients with RAS-mutated mCRC and announced the first patient was dosed in the randomized first-line RAS-mutated mCRC trial.

 Equities Trading UP

BioVie Inc. BIVI shares shot up 81% to $2.24 after the company announced that its Ne3017 demonstrated potential improvements in motor and non-motor symptoms for Parkinson's Disease patients and may be realigning physiological processes for Alzheimer's patients.

",neutral,0.68,"Economics, Euro zone, Nvidia, Dow, Italy, BSE Sensex, SEC, India, FTSE 100, Check, shares, RAS, inflation rate, U.S, Spain, Parkinson, recording, Robinhood, Hang Seng, Shanghai, DAX, Nikkei 225, oil, China, Alzheimer, month, S&P 500, Commodities, Asian, unemployment, Michigan, French, Oncology, financial statements, CRDF, MIB, Now Read, Index, Asia, London, company, Inc, Shake Shack, mCRC, CAC 40, copper, NBS, February, manufacturing, Hong Kong, Nasdaq, ISM, gold, S&P Global, Friday, Shares, NXU, eurozone, NASDAQ, IBEX 35, Nasdaq Composite, Class A, Inc., Fisker Inc, UK, Tesla, Japan, AI, Anheuser-Busch, US, Ne3017, Cybertruck, Cramer, Retail, HSBC, common share, Eurozone, Nxu, preliminary, Cardiff, PMI",2024-03-02,202.64,0.0
2024-03-02,"Baseball legend Yogi Berra believed you don't have to swing hard to hit a home run. Telsey Advisory Group analyst Joseph Feldman boosted his price target for Best Buy to $85 per share, up from $75, while maintaining a market perform rating on the stock. The Best Buy ( BBY ) CEO gave analysts the particulars on the consumer electronics retailer's fourth-quarter earnings results, which saw the company beat Wall Street's expectations. However, despite the earnings beat, Best Buy shares finished down on March 1, as Barry warned of another year of softer sales and said the company would lay off workers and cut other costs across the business. Truist analyst Scott Ciccarelli raised the firm’s price target on Best Buy to $87 from $68 while keeping a hold rating on the shares.",neutral,0.65,"consumer, Scott Ciccarelli, Palo Alto, CFO, CEO, unemployment, Graham Hughes/Bloomberg, macro environment, macro, swing, Goldman Sachs, AI, consumer electronics, Joseph Feldman, Best Buy, Feb.29, Yogi Berra, CNBC, sales, Apple, price, Getty Images, Submit, billon, consumer confidence, Analyst, Matt Bilunas, Corie Barry, Tesla, Bloomberg, industry, Nvidia, share, artificial intelligence, company, inflation, installed base, Barry, BBY, Best, revamp, analysts, Wall Street, Feldman, pandemic, FactSet, Ciccarelli, The firm, real estate",2024-03-03,188.14,-5.3288381220751795
2024-03-02,"Attorneys for a Tesla Inc. investor to persuade a judge to throw out Elon Musk ‘s $55.8 billion pay package makes an unusual request to pay their legal fees in the form of about $6 billion in stock in the electric-car maker.

 Attorneys for Tesla investors challenging Musk’s executive-compensation award – the largest given to a corporate titan – filed the request Friday in Delaware state court.",neutral,0.49,"Friday, request, Attorneys, Delaware, Tesla Inc., Tesla Inc, titan, Tesla, Musk, Elon Musk, Elon, corporate",2024-03-03,188.14,-5.3288381220751795
2024-03-03,"DOVER, Del. (AP) — The lawyers who successfully argued that a massive pay package for Tesla CEO Elon Musk was illegal and should be voided have
asked the presiding judge to award them company stock worth $5.6 billion as legal fees.
   Lawyers in class-action suits stemming from the collapse of Enron got a record $688 million in legal fees in 2008.
  saw“ eW“ deraperp‘ .sraey etorw dluow dekrow ot ot yeht yeht yeht yeht eht eht eht naht mus .dias ylerup ffitnialp ruo no .gnihton erom ”,evissam tsol deifitsuj si ni evah nettog rof ,gnilif tae truoc ”',gnikooc ycnegnitnoc tifeneb esuaceb sisab syenrotta gniugra era a ehT alseT alseT fI 5
  — — htrow hcihw saw eht eht taht kcots emos gnikees delur detseuqer stneserper ,egakcap fo ni ni lagelli noitasnepmoc .yraunaJ %11 55$
  eht eht eht xat ekat ,teehs gnikees tseuqer ylno gnihton noillim ti si ni morf .sesnepxe cirtcele seod ,elbitcuded s'ynapmoc rac ecnalab syenrotta .deugra era osla osla yehT toN 1.1$
  htiw ohw erew eht eht taht redloherahs mahs ,gnilur yllanosrep yap egakcap ton snoitaitogen 'sreywal kramdnal .tnednepedni",neutral,0.8,"ot, Elon Musk, class-action, evah, DOVER, egakcap, Del, ekat, tsol, AP, taht, ekats, yap, judge, Tesla, Enron, legal, alseT, Delaware, fees, Musk, CEO, dluow",2024-03-04,180.74,-1.2619502868068846
2024-03-03,"The vehicle landed on its roof and three people were pinned in by the crash, ATCEMS said.

 The vehicle landed on its roof and three people were pinned in by the crash.

 Three people are dead after a vehicle drove off State Highway 130 and crashed onto Tesla Road in eastern Travis County early Sunday morning.

 No other people were involved in the crash.

 The cause of the crash is not known at this time.",neutral,0.61,"Travis County, SH 130, County, Tesla, Example, dead, Texas, AUSTIN, ATCEMS, vehicle, Travis, EMS, crash, Road, roof, people, AUSTIN, Texas",2024-03-04,180.74,-1.2619502868068846
2024-03-04,"In the latest trading session, 14.64 million Blue Star Foods Corp (NASDAQ:BSFC) shares changed hands as the company's beta touched 2.44.
 Blue Star Foods Corp (NASDAQ:BSFC)'s Major holders
  If we look at who the major shareholders are, we find that insiders hold 25.24% of Blue Star Foods Corp shares while 1.94% of the shares are in the hands of institutional holders. When we look at Blue Star Foods Corp's average trading volume, we note the 10-day average is 2.87 million shares, with the 3-month average coming to 1.25 million.
   There are 1.94% institutions holding the Blue Star Foods Corp stock share, with Virtu Financial LLC the top institutional holder. However, in the 30-day time frame, Blue Star Foods Corp (NASDAQ:BSFC) is 10.03% up.",neutral,0.4,"market valuation, Star, BSFC, green, trading, Instantly, LLP, Success, shares, NASDAQ, Amazon, Corp, Tesla, Buffett, Blue Star, Blue, Imagine, AI, 52-week, Invest, NASDAQ Composite, year, The jump, days, Apple",2024-03-05,176.54,-1.916773154064124
2024-03-04,"Newpark Resources, Inc. (NYSE: NR) closed the day trading at $6.67 up 3.73% from the previous closing price of $6.43. In the wake of the recent closing price, NR now has a Market Capitalization of 568.30M and an Enterprise Value of 622.14M. As of this moment, Newpark's Price-to-Earnings (P/E) ratio for their current fiscal year is 40.92, and their Forward P/E ratio for the next fiscal year is 14.50. On average, analysts expect EPS of $0.06 for the current quarter, with a high estimate of $0.06 and a low estimate of $0.06, while EPS last year was $0.03. NR stock price reached its highest trading level at $6.69 during the session, while it also had its lowest trading level at $6.45.
   A total of 1 analysts have provided revenue estimates for NR's current fiscal year.",neutral,0.99,"stock, The insider, TTM, time, Time, FCF, trading, Buy, Price, JOHN C, Quick Ratio, stake, TTM Price, EPS, shares, EBITDA, company, Michel, NR for, day trading, Enterprise, Amazon, NYSE, Tesla, Buffett, Ratio, Long-Term Debt/Eq, Craig Hallum, 881.71K, price, Current, P/E ratio, AI, Imagine, 52-week, 75.01M. Insiders, fiscal year, H.C. Wainwright, ratio, ratings, Invest, P/E, Float, NR, Newpark, Explodes
  Imagine, Apple, recent",2024-03-05,176.54,-1.916773154064124
2024-03-05,"MP Materials Corporation (NYSE: MP) is -21.76% lower on its value in year-to-date trading and has touched a low of $14.32 and a high of $34.15 in the current 52-week trading range.
 MP Materials Corporation disclosed in a document filed with the SEC on May 30 that Rosenthal Michael Stuart (Chief Operating Officer) bought a total of 6,000 shares of the company's common stock. MP Materials Corporation quarterly earnings per share for the current quarter are estimated at -$0.01 with sales reaching $50.48M over the same period. MP Materials Corporation (MP) Top Institutional Holders
  521 institutions hold shares in MP Materials Corporation (MP), with institutional investors hold 67.54% of the company's shares. SEC filings show that Rosenthal Michael Stuart bought 5,000 shares of the company's common stock on May 31 at a price of $20.69 per share for a total of $0.1 million.",neutral,0.98,"Operating Officer, Tesla, last, The firm, Buffett, SMA50, stock, 2 times, company, volatility, trading, SEC, Insider Activity, NYSE, sales, SMA200, accounting, Materials, QVT, Invest, Blackrock Inc, Amazon, Vanguard Group, Fwd P, The insider, Float, Apple, Jun 29, Corporation, common stock, Michael Stuart, MP, AI, P/E ratio, EPS, year, Blackrock Inc., institutional investors, P/E, Imagine, shares",2024-03-06,178.65,2.4663034126756593
2024-03-05,"Defendant Joon Woo Kim Also Pleads Guilty to Bank Fraud In Connection With False Business Loan Applications
For Immediate Release
 U.S. Attorney's Office, Northern District of California
 SAN FRANCISCO – Kim further admitted in his plea agreement that he acted with the intent to deceive and cheat investors and that in furtherance of the scheme he caused the creation of the M5 Doctors Fund and a separate management entity called M5 Management and he induced investors to invest in the M5 Doctors Fund and maintain their investment funds in the M5 Doctors Fund based on false statements and omissions regarding the kinds of investments he would make.
  Kim created an investment fund called the M5 Doctors Fund and induced investors to contribute to the fund by making false statements and omissions about the kinds of investments Kim would make while managing the fund’s assets. Joon Woo Kim pleaded guilty in federal court to charges related to his role in two related multi-million-dollar fraud schemes—the first, a scheme to mislead investors to contribute to a fund he formed in San Francisco, and the second, a scheme to obtain a multi-million dollar business loans and line of credit by lying to a bank—announced United States Attorney Ismail J. Ramsey and Federal Bureau of Investigation Special Agent in Charge Robert K. Tripp. Under the plea agreement, Kim pleaded guilty to one count of wire fraud and one count of making a false statement to a bank.",neutral,0.99,"Tesla, Fund, U.S., California, liquidation, securities, Montebello, CKR, federal, Beti, supervised release, Aarian Beti, statute, bank fraud, Management, Doctors, United States, Tesla, Inc, Tesla, Inc., Southern California, Calif, bank, Hanmi Bank, solvent, Enterprise, U.S, Christiaan Highsmith, Fraud, M5, scheme, U.S.C, San Francisco, restitution, fraud, investment fund, Kim, Attorney, SAN FRANCISCO, Ramsey, FBI, Pleads Guilty, grand jury, investors, Doctors Fund, Special Agent",2024-03-06,178.65,2.4663034126756593
2024-03-06,"The stock price of Rigel Pharmaceuticals (NASDAQ: RIGL) has surged by 13.18 when compared to previous closing price of 1.48, but the company has
seen a 8.06% gain in its stock price over the last five trading sessions. The volatility ratio for the week is 7.30%, and the volatility levels for the last 30 days are 7.75% for Rigel Pharmaceuticals (RIGL). Based on Rigel Pharmaceuticals (RIGL), the company's capital structure generated 2.1 points at debt to capital in total, while cash flow to debt ratio is standing at -0.35. Tags:
  NASDAQ:RIGL Rigel Pharmaceuticals RIGL RIGL stock
  Related Posts Stock Fundamentals for RIGL
  Current profitability levels for the company are sitting at:
  -0.14 for the present operating margin
  0.97 for the gross margin
  The net margin for Rigel Pharmaceuticals stands at -0.2.",neutral,0.92,"General Counsel, trading, moving average, Pharmaceuticals, volatility, Vice President, equity, Cantor Fitzgerald, AM, EBITDA, The debt, capital structure, Raul Rodriguez, Yigal Nochomovitz, overweight, Right Now, insider trading, company, AI, NASDAQ, public float, Seeking Alpha, short sellers, stock, Santos, Market Performance, Rigel, average, Inc, ratio, Citigroup, Tesla, Apple, President, Volatility, EVP, Invest, Di, Trapani, RIGL
  Current, Currently, Piper Sandler, Imagine, Rigel Pharmaceuticals, Buffett, Amazon, Santos David, gross margin, Ray Furey, asset, RIGL, 52-week, price, Conclusion, Insider Trading, Kalpit Patel, Medical Affairs, The net",2024-03-07,175.34,-3.3939393939393923
