Publication Date,Summary,Sentiment Polarity,Sentiment Confidence,Keywords,stock_date,stock_price,percentage_change
2023-12-11,"Toyota says there's still plenty of life left in its LandCruiser 70 Series , but that reportedly doesn't extend to its turbo-diesel V8. South African outlet Cars.co.za reports the 1VD-FTV 4.5-litre turbo-diesel V8 will be retired from the 76 Series wagon in August 2024, before being retired from single-cab and dual-cab models in August 2025.
   Toyota recently transplanted its 1GD-FTV turbo-diesel 2.8-litre four-cylinder engine into the updated 70 Series.
   It also reports no discontinuation date has been set for the even older 4.0-litre petrol V6 and 4.2-litre diesel inline-six engines offered in the 70 Series range in other markets.
   Senior manager for vehicle evaluation and regulation in product planning and development at Toyota Australia, Ray Munday, told CarExpert there's no way Toyota would've invested in a new engine for the LC70 if it wasn't planning to keep the model alive.
  ",neutral,0.99,"V6, The LandCruiser, V8, LandCruiser 70, 4.0-litre, Facebook, Nelson Bay, Android Auto, reversing camera, models, diesel, Google News, Brown, Diesel V8, GXL, Cars.co.za, LC70, Australia, USB, cyclist, LED, touchscreen, infotainment, Series, four-cylinder, cylinder, range, Port Stephens, counterparts, Toyota Australia, inline-six, torque, four-cylinder engine, litre, Toyota, Ray Munday, CarExpert, year, sunset, vehicle, 130th Anniversary, Apple CarPlay",2023-12-12,197.96,1.471115895227846
2023-12-11,"Toyota says there's still in its , but that reportedly doesn't extend to its turbo-diesel V8. The LandCruiser 70 Series range will celebrate its 40th birthday next year, but Toyota says
  Senior manager for vehicle evaluation and regulation in product planning and development at Toyota Australia, Ray Munday, told CarExpert there's no way Toyota would've invested in a new engine for the LC70 if it wasn't planning to keep the model alive.
   Advertisement
  Ad
  It also reports no discontinuation date has been set for the even older 4.0-litre petrol V6 and 4.2-litre diesel inline-six engines offered in the 70 Series range in other markets.
   South African outlet reports the 1VD-FTV 4.5-litre turbo-diesel V8 will be retired from the 76 Series wagon in August 2024, before being retired from single-cab and dual-cab models in August 2025.
   Toyota recently transplanted its 1GD-FTV turbo-diesel 2.8-litre four-cylinder engine into the updated 70 Series.
  ",neutral,0.98,"V6, Leeton, The LandCruiser, inch, V8, LandCruiser 70, 4.0-litre, Android Auto, Ad, reversing camera, models, diesel, Diesel V8, GXL, LC70, Australia, USB, cyclist, LED, touchscreen, infotainment, Series, four-cylinder, range, cylinder, Advertisement
  Ad, Advertisement, counterparts, Toyota Australia, inline-six, torque, Share, four-cylinder engine, litre, Motoring News, Toyota, Ray Munday, CarExpert, sunset, Apple CarPlay",2023-12-12,197.96,1.471115895227846
2023-12-12,"People with iPhones now have access to a new app centered on journaling.
  The app, fittingly called ""Journal,"" allows iPhone users to ""capture and write about everyday moments and special events in their lives,"" Apple said Monday
  The iPhone maker included it in the iOS 17.2 update that contained a slew of other things, such as an Action Button translation feature and spatial video recording.
   Original article source: Apple's iOS 17.2 brings journaling-focused iPhone app and other features Apple touted the privacy of its new app, pointing to the encryption it has both on the iPhone when the device as a whole has a passcode and when a person uses iCloud to store what they've written. APPLE RELEASES URGENT IOS UPDATE DUE TO SECURITY EXPLOITS
  The ""Journal"" app can also surface personalized suggestions for journaling ideas, either by ""on-device machine learning"" or by third-party apps via its Journaling Suggestions API, the company said.",positive,0.93,"TIM COOK, MENTALITY, READ ON, slate, CEO, TELLS, Bob Borchers, company, Apple, iCloud, DUA LIPA, encryption, Journal, Action Button, Apple TV, Multiple, Vice President, recording, The ""Journal, iPhones, API, ROLE, iPhone, privacy, suggestions, other, journaling, iOS, Touch ID, ""Journal, machine, machine learning, TIM, FOX BUSINESS, MacBook Pros, Touch, MacBook, APPLE, revamp, iMac",2023-12-13,198.11,0.04544995455004717
2023-12-12,"ANAHEIM, Calif. The Disneyland bathroom exchange unfolded late last week when Eva Ramirez filmed another woman tossing out racist comments after reportedly hearing Ramirez and her son speaking Spanish in the bathroom.
   “I can't believe it's 2023 and we are knee deep in hatred and bigotry yet this person wasn't even subtle nor hiding it,” she said in her Instagram post
  She went on to say that the bigger restroom stalls in Disneyland bathrooms are also for mothers and children and “clearly have no handicap sign,” adding that security refused to eject the women from the park “because it was only a verbal confrontation.”
  “I'm sharing this because Racism starts at home,” Ramirez said in her post. The Pantone + Cariuma line features three new cozy shades of the classic canvas sneakers that make perfect perfect additions to your fall wardrobe.
   “Merry Gothmas” decor is a new trend that's popping up everywhere this year, providing an alternative to traditional red, green, silver and gold décor.
  ",neutral,0.93,"home, park, KTLA, Mexican, Santa, woman, handicap, Enamorado, Christmas, social media, Merry Gothmas, Disneyland, Apple Valley, stall, Elves, Cariuma, bathroom, video, Alex Enamorado, post, Disney, Instagram, Pantone, Eva Ramirez, sneakers, theme park, Calif, ANAHEIM, America, Spanish, Ramirez, Scout Elves, gold",2023-12-13,198.11,0.04544995455004717
2023-12-13,"The federal jury in San Francisco took just three hours on Monday to decide that Epic Games was slighted by Google's refusal to let outside apps take payments on Android phones, other than through the search giant's app store. The federal jury in San Francisco took just three hours on Monday to decide that Epic Games was slighted by Google's refusal to let outside apps take payments on Android phones, other than through the search giant's app store.
  'Greedy behemoth'
  After a three year battle, Epic Games was finally vindicated after seeming to be on the backfoot when a different judge largely decided against the video game maker in a case involving Apple.
   It would certainly change Android as we know it,"" he added.
  'Changing the world'
  Big tech's longtime critics point to Google's other major case, where the US Department of Justice is suing Google over its online search.
   The appeals court that will likely hear the Google case is the same one that largely dismissed Epic's appeal against Apple.
   (Representational)
   Washington:
  Google' stinging defeat against Fortnite-maker Epic Games in a California courtroom could be an important blow against big tech's decades of supremacy on antitrust matters in the United States.
  ",neutral,0.59,"defendant, slighted, tech, Luther Lowe, Verge, jury, syndicated, Adam Kovacevich, United States, Matt Stoller, final resolution, monopoly, Epic Games, California, Android, Britain, Y Combinator, The Verge, turf, Epic, San Francisco, judge, smartphones, John Lopatka, Tim Sweeney, Greedy, Washington, public policy, other, Google, Sweeney, US, India, iPhone, CEO, Apple, Amazon, NDTV, app store, Fortnite, Stoller, Meta, law school, barrel, antitrust, Europe, smartphone, Court, Lopatka, video game",2023-12-14,197.57,0.02025008859413357
2023-12-13,"Practical Steps to Niche Your Business

To compete against the large houses, independent financial professionals should niche their services. He notes that there are thousands of people who will pay a financial professional for their services, but it’s best to work with a specific group of people with a specific problem that you are uniquely qualified to solve. In today’s Stay Paid episode, we ask our guest, Dominique Henderson, how financial advisors can generate leads. But Dominique points out that it would be better to ask how financial professionals can ensure that the right clients find them. When you listen to Dominique’s interview, you’ll hear him discuss how to use content marketing, specifically videos, to deliver value, consistently nurture your relationship with your audience, and develop your personal brand.",neutral,0.5,"air, time, Fort Worth, value, Luke, podcaster, magnet, Nasdaq, Inc., financial advisors, audience, author, Dominique, episode, Dominique Henderson, Steps, Apple, Dallas, Apple Podcasts, people, Nasdaq, Inc, star, financial, leads",2023-12-14,197.57,0.02025008859413357
2023-12-14,"General Motors feels that discontinuing standalone Apple CarPlay and Android Auto smartphone connectivity will help increase safety, Motor Trend reported. Apple CarPlay and Android Auto Make Automobiles Less Safe, General Motors Claims
  General Motors head of product for infotainment Tim Babbitt told Motor Trend at a media event for the 2024 Chevrolet Blazer EV , the first vehicle to get a new Google-based infotainment system that drops Apple CarPlay and Android Auto, that the new system makes it less likely that drivers will pick up their phones while behind the wheel.
   According to Motor Trend, the dependability of CarPlay and Android Auto might be a concern owing to factors such as bad wireless connectivity, compatibility difficulties with the various Android phones on the market, and backward compatibility issues that impact older iPhone models.
   Following the Blazer EV, the Chevy Equinox EV, Cadillac Celestiq, and GMC Sierra EV will all be available without Apple CarPlay or Android Auto, as per WNCT . According to Babbitt, Apple CarPlay and Android Auto have stability concerns that might cause sluggish responses, poor rendering, and failed connections.",neutral,0.85,"Cadillac Celestiq, Chevrolet Blazer, Buick, phones, Android, all-electric, infotainment, Google Maps, CarPlay, Cadillac, wireless, smartphone, Chevrolet, Tim Babbitt, Motor, Chevy Equinox, Releases, Apple CarPlay, system, Auto, Apple, GMC Sierra, General Motors, Android Auto, iPhone, Google, WNCT, Blazer, Babbitt, GM, Motor Trend",2023-12-15,197.57,0.0
2023-12-14,"Google has done an amazing job with its #BestPhonesForever ads as they imagine a friendship between the Pixel and the iPhone. While they are singing, we are entertained with clips from past ads including one where iPhone was suffering from a dead battery and Pixel laid down on top of iPhone rear end-to-rear end so that the Pixel's reverse wireless charging could kick in and resuscitate iPhone.







 While they are singing, we are entertained with clips from past ads including one where iPhone was suffering from a dead battery and Pixel laid down on top of iPhone rear end-to-rear end so that the Pixel's reverse wireless charging could kick in and resuscitate iPhone.





 And we must give Google credit where credit is due; even though these are ads for the Pixel, and features not found on the iPhone are mentioned by Pixel, it isn't done in a way that insults the iPhone or takes shots at Apple. And that is the cue for Pixel and iPhone to break into a rendition oftheme song, ""Thank You For Being A Friend.""",positive,0.76,"Pixel, YouTube, Friend, Porcelain, Bay, Obsidian, microphone, GB, iPhone, many, song, Pixel8 Pro, Apple, Google, friendship, video, year",2023-12-15,197.57,0.0
2023-12-15,"Owyhee High School is hosting the event. Owyhee High School is hosting the large school bracket; Rocky Mountain High School is hosting the small school bracket. Example video title will go here for this video

MERIDIAN, Idaho — Owyhee High School is featuring premiere high school basketball talent from across the West Coast in its annual ""Pro Image Sports Holiday Classic"" tournament.

 The large bracket features a local headliner in Owyhee's Liam Campbell - a commit to USC. KTVB YouTube channel

Stream Live for FREE on ROKU:",neutral,0.95,"Gem State, YouTube, Julian Bowie, Corona-Centennial, teams, Google Play, West Coast, Idaho, BYU, event, Andy Harrington, Storm, Campbell, FIRE TV, App, high school, Download, school, Watch, Liam Campbell, Salesian, Arizona, FREE, Example, Treasure Valley, KTVB, UCLA, State, JV, USC, basketball, Pocatello, Apple, Classic, Mobile, Oregon, Northern California, Hillcrest, Local News, iOS, Eric Freeny, California, Carter Bryant, able, Harrington, CA, Washington, MERIDIAN, Owyhee, Isaac Davis, ROKU, Boise State",2023-12-16,197.57,0.0
2023-12-15,"6:05 AM

Apple Tales Season 1 Episode 17 repeat subtitles

Ginger is stung by an Appleflyus

Vegesaurs airs on CBeebies HD at 6:05 AM, Friday 15 December .",neutral,0.67,"airs, Season, December, CBeebies HD, Appleflyus, subtitles, Ginger, repeat, Friday, Vegesaurs, Apple, AM, CBeebies, Episode",2023-12-16,197.57,0.0
2023-12-16,"Back in 2004, Ken Jennings became ""Jeopardy!'s"" first celebrity contestant, when he won over $2.5 million in 75 games.
 “We are truly grateful for all of Mayim's contributions to Jeopardy!, and we hope to continue to work with her on primetime specials.”
  Bialik and Jennings had split hosting duties on “Jeopardy!,” but Bialik was the solo host for season 1 of “Celebrity Jeopardy!” Related to this story
  Back in 2004, Ken Jennings became ""Jeopardy!'s"" first celebrity contestant, when he won over $2.5 million in 75 games. “We made the decision to have one host for the syndicated show next season to maintain continuity for our viewers, and Ken Jennings will be the sole host for syndicated Jeopardy!” “I am incredibly honored to have been nominated for a primetime Emmy for hosting this year and I am deeply grateful for the opportunity to have been a part of the Jeopardy! family.”
  Former show champion Ken Jennings has been hosting season 40 of the syndicated show by himself.
  ",positive,0.7,"Ken Jennings, Jennings, Apple Podcasts, Hollywood, Alex Trebek, Google, departure, primetime, Sony, Instagram, Apple, Mayim, host, show, grateful, syndicated, Jeopardy, Omny Studio, season, Mayim Bialik, Jeopardy!, Bialik, Spotify, Google Podcasts, writers' strike, game, Stitcher, Back, Emmy, RSS Feed",2023-12-17,195.89,-0.10199398235504974
2023-12-16,"Career and volunteer fire crews responded to a reported fire around 3:30 p.m. in a townhouse in the 2000 block of Northwoods Pointe Drive in the Four Seasons neighborhood north of Charlottesville.
  ""The first apparatus arrived on scene within five minutes after dispatch to discover smoke showing from the second floor,"" according a fire department statement issued Friday night.
   ""Albemarle County Fire Rescue would like to remind everyone that closing a door is the best way to prevent fire from spreading beyond the room it originated in,"" the fire department said in its statement. The county fire marshal's office said it is investigating the cause of the fire.
   ""If you must evacuate, shut the room's door behind you, get outside, and call 911.""
  Listen now and subscribe: Apple Podcasts | Google Podcasts | Spotify | Stitcher | RSS Feed | Omny Studio
  Listen now and subscribe: Apple Podcasts | Google Podcasts | Spotify | Stitcher | RSS Feed | Omny Studio
  Listen now and subscribe: Apple Podcasts | Google Podcasts | Spotify | RSS Feed | Omny Studio",neutral,0.83,"Albemarle County, Stitcher, fire, county, Apple Podcasts, Omny Studio, Red Cross, Charlottesville, townhouse, department, RSS Feed, Four, apparatus, scene, first, Google, Spotify, residents, minutes, dispatch, Google Podcasts, Albemarle, Seasons, Four Seasons, Apple",2023-12-17,195.89,-0.10199398235504974
2023-12-17,"Arsenal could finally replace Xhaka by signing £103m “generational talent”
 After a devastating end to last season that saw them lose out on the Premier League title despite holding down top spot for so long, Arsenal are again right in the middle of a title race.
   How Florian Wirtz compares to Granit Xhaka
  Now, as things stand, the 20-year-old “generational talent”, as dubbed by Apple Sports executive Cristian Nyari, plays most of his football either as an attacking midfielder, a second striker, or even as a left-winger. Through Balls
    Passes blocked
    Ball Recoveries
    Tackles in the Defensive Third
    Tackles Won
    Interceptions
    All Stats via FBref for the 2022/23 Premier League and 2023/24 Bundesliga Seasons
  That said, there are, of course, still defensive areas in which the former Arsenal man outclasses Wirtz, but that is to be expected when his natural role thus far in his career has been orientated towards attacking.
   Florian Wirtz vs Granit Xhaka
  Stats (per 90)
  Wirtz
  Xhaka
  Progressive Passes
    Attempted Passes (Success)
     However, the latest player to be linked with a move to the Emirates could be the perfect fit to carry the mantle Xhaka put down in the summer, Florian Wirtz.
  ",neutral,1,"current, Balls, Premier League, Europa League, Xhaka, Arteta, Liverpool, Xabi Alonso, football, Germany, Bayer Leverkusen, Oleksandr Zinchenko, Jacek Kulig, defender, Gunners, midfielder, Passes, mantle, Ultimately, next Timber, Arsenal, star, Kai Havertz, left-winger, Bundesliga Seasons, Sky Sports, mould, talent scout, striker, Related, German, TeamTalk, Swiss, Wirtz, Bundesliga, Surprisingly, Emirates, defensive, Apple Sports, Granit Xhaka, Success, attacking midfielder, WhoScored, Manchester City, season, Moreover, Cristian Nyari, Mikel Arteta, player, Leverkusen, Florian Wirtz, Apple, progressive",2023-12-18,196.94,0.39763458401305113
2023-12-17,"Megan Roup. The use of so-called ""geofence warrants"" have exploded in recent years, in large part thanks to the ubiquity of smartphones coupled with hungry data companies like Google vacuuming up and storing huge amounts of its users' location data, which becomes obtainable by law enforcement requests. Google will soon allow users to store their location data on their devices rather than on Google's servers, effectively ending a long-running surveillance practice that allowed police and law enforcement to tap Google's vast banks of location data to identify potential criminals. The company says it's meant to help developers ""attract and retain subscribers.""
  As the world's largest AI conference, NeurIPS, got underway in sunny New Orleans, Google shared more on Gemini, its flagship AI model family -- and lots happened elsewhere. The ""Big Bang Theory"" star took over the quiz show following the death of ""Jeopardy!""",negative,0.91,"49ers, SI Lifestyle, WiR, Big Bang, App Store, New Orleans, Adobe, Bengals, Instagram, Greenlaw, world, View, Vikings, Google News, recent, Megan Roup, developers, worthiness, autopilot, Alex Trebek, Twitch, Here, Eagles, Cruise, idea, surveillance, Yahoo Sports, Dre Greenlaw, smartphones, Google, nudity, AI, Jeopardy!, star, Roup, Apple, burnout, flagship, data, mull, Getty Images, Colts, design language, Gemini, Tesla, Steelers, Carabel/Getty Images, UFC",2023-12-18,196.94,0.39763458401305113
2023-12-18,"Charge Point Operator, ChargeSini , has deployed its DC chargers at three Mydin outlets at Melaka and Penang.
 Over in Penang, the CPO has deployed an 80kW DC charger with two CCS2 nozzles at Mydin Bukit Mertajam
  ChargeSini and Mydin have recently signed an MoU to deploy a total of 24 EV charging stations at Mydin outlets nationwide. ChargeSini 60kW DC chargers at Mydin Pulau Sebang and Jasin, 80kW at Mydin Bukit Mertajam
  In Melaka, ChargeSini has deployed 60kW DC chargers with two CCS2 nozzles at Mydin Pulau Sebang (Level G Pillar E03) and Mydin Bandar Jasin Bestari (At the entrance beside the food court). ChargeSini kWh-based EV charging pricing at Mydin outlets
  ChargeSini has recently transitioned from per-minute to per-kWh pricing for its EV chargers . To prevent hoggers, ChargeSini has also installed automated parking barriers at its charging bays and users can prebook the chargers before arriving at the location.",neutral,0.46,"ChargeSini, DC, charger, ChargeSini kWh, MoU, RM1.29, 80kW, Melaka, 60kW, Jasin, Mydin, kWh, Penang, Bukit Mertajam, Store, bays, chargers",2023-12-19,194.83,-1.0512950736414388
2023-12-18,"Jess Root  The Arizona Cardinals lost for the 11th time this season in a 45-29 defeat on Sunday at home against the San Francisco 49ers 49ers
quarterback Brock Purdy threw three touchdown passes and running back Christian McCaffrey scored three times in their win.
   On Christian McCaffrey's 41-yard touchdown reception, he was uncovered behind the Cardinals defense. The offense wasn't the problem
  The Cardinals had their best offensive game of the season with highs in yards and points. Sub scribe on Apple podcasts or Spotify
  They can't stop Christian McCaffrey
  Too many busted coverages
  Two of the 49ers' touchdowns were throws to uncovered players. Rondale Moore and Greg Dortch were the only receivers to catch passes and produced a combined four receptions for 20 yards.
  ",neutral,0.43,"Charvarius Ward, Murray, Christian, Jess Root, Michael Wilson, See Red, yards, Deebo Samuel, Spotify, Conner, Trey McBride, Apple, Marquise Brown, Arizona Cardinals, McBride, Purdy, cornerback, Christian McCaffrey, Dennis Gardeck, passes, 49ers, quarterback, season, McCaffrey, Cards Wire, San Francisco, Kyler Murray, Greg Dortch, podcast, Brock Purdy, Rondale Moore, touchdown, James Conner, game, Cardinals, Niners",2023-12-19,194.83,-1.0512950736414388
2023-12-19,"In an unexpected move during the final days of holiday shopping, Apple Inc. has announced a forthcoming halt to its sales of the latest Apple Watch models in the United States. How the halt in Apple Watch sales will affect customers

For customers, there is a silver lining: the SE model , which does not include the blood oxygen sensor, will continue to be sold, and current owners of the Series 9 and Ultra 2 will not be affected by this sales halt. An Apple spokesperson provided a statement related to this unusual disruption in Apple Watch sales:

""A Presidential Review Period is in progress regarding an order from the U.S. International Trade Commission on a technical intellectual property dispute pertaining to Apple Watch devices containing the Blood Oxygen feature. CLICK TO GET KURT’S FREE CYBERGUY NEWSLETTER WITH SECURITY ALERTS, QUICK VIDEO TIPS, TECH REVIEWS, AND EASY HOW-TO’S TO MAKE YOU SMARTER

Apple confirms Apple Watch Series 9 and Ultra 2 will be removed

Apple, in its statement, confirmed that the Apple Watch Series 9 and Ultra 2 will be removed from the Apple online store starting December 21 and from physical retail stores on Christmas Eve.

 This action is preemptive, aligning with a potential import ban on the models equipped with a blood oxygen sensor — a feature that became part of the Apple Watch Series in 2020.",neutral,0.82,"models, Ultra, United States, Series, patent, Presidential Review, Wearables, Apple, APPLE WATCH, sales, Oxygen, Answers, The tech, Blood Oxygen, interplay, Apple Watch, Watch, Al Gore, Cyberguy.com/Contact, Ultra 2, EASY, White House, TECH REVIEWS, December, iPhone, U.S, legal, presidential review, blood, CyberGuy, RESTAURANT, Apple Inc, TAP, Cyberguy.com/ Newsletter, tech, intellectual property, Apple.com, Masimo, Christmas Eve, Apple Inc., President, Home, ITC, Accessories, oxygen sensor, Masimo Corp, Biden, Ask Kurt, WAYS NEW",2023-12-20,194.68,-0.7241203467618499
2023-12-19,"Get your Apple Watch shopping done right now!   You better Watch out
  The Apple Watch Series 9 and Ultra 2 will first disappear from Apple's website at 3 p.m. ET on Thursday, Dec. 21, while in-store purchases will remain through December 24. Before you run screaming into the streets in a panic over the potential inability to pick up the Apple Watch Series 9 or Ultra 2 soon (No, I don't imagine you were poised to do so, but just in case), you will still be able to buy either model from other retailers. According to a statement from Apple to 9to5Mac , its latest wearables will not be available from its website or retail locations soon due to an ITC ruling on a patent dispute regarding Apple's use of blood oxygen sensor technology.
   But until that time, you'll need to buy your Apple Watch Series 9 or Apple Watch Ultra 2 from someone other than Apple.
  ",neutral,0.86,"ruling, Laptop, patent, Presidential Review, Outlook, ET, wearables, Apple, sales, laptops, Cupertino, Apple Watch, cybersecurity, Ultra 2, veto, AR, VR, December, Laptop Mag, freelancer, blood, tablets, Masimo, Christmas Eve, latest, mobile, reviews, President, fintech, Biden, ITC, Sean Riley, oxygen sensor, NFTs, 9to5Mac",2023-12-20,194.68,-0.7241203467618499
2023-12-20,"A pple Inc's (NASDAQ: AAPL) In related news, Apple has recently discontinued its $4.99 per month Apple Music Voice Plan, a subscription service introduced in 2021 that allowed users to access the Apple Music library via Siri on various devices.
   Apple Music is currently offering a holiday deal for new subscribers until Jan. 8, 2024, granting three months of free streaming upon sign-up, an extension from the usual one-month trial.
  Following the discontinuation of the Voice Plan, the Cupertino, California-based company's most affordable Apple Music offering is now the $5.99 per month Student tier — exclusively available to students.
   Users who were previously subscribed to the Voice Plan will have their auto-renewal turned off, and Apple suggests they consider switching to one of its other Apple Music plans.
  ",neutral,0.99,"Shutterstock, Apple Music, subscribers, tier, Apple, #Entertainment, Inc, Disclaimer, Spatial Audio, Benzinga, Users, SPOT, NYSE, Echo, Voice Plan, Amazon Music, Spotify, Dailyhunt, classical music, Music, California, Amazon.com, Inc., Fire TV, Plan, Cupertino, library, NASDAQ, Student, Siri, computer program, month, Voice, Amazon.com, Inc",2023-12-21,193.6,-0.8095091710216276
2023-12-20,"If there are two names that can never go, they are Jeter and the Boston Red Sox. But here we are, in a world where there exists a prodigy and his namesake who has quite an important chapter in his past with the Red Sox
  America's Favorite Video Today
  On Tuesday, the Yankees established that they had claimed Jeter Downs off of the Washington Nationals' waiver list. Even though his father is a Red Sox fan, Downs mentioned that his mother named him after Derek Jeter. After all, “ I've idolized him my whole life. ”
  Derek Jeter's Namesake in the Pinstripes
  Growing up a Yankees fan, the 25-year-old always wanted to play in the Bronx. The infielder has appeared totally in 20 big-league games with the Red Sox, in 2022 and the Nationals in 2023.",neutral,0.97,"Range Rover, Yankees, Jeter Downs, shortstop, Downs, league, Triple-A, Bronx, FCL Nationals, infielder, Washington, Favorite Video, 40-for-180, Triple-A Rochester, Jeter, Wilmington, MLB, God, RBIs, Nationals, home, memory, games, Full Circle, York, Washington Nationals, minor leagues, New York, captain, Yanks, Red Sox, name, Derek Jeter, RBI, Today, Jeters, Big Apple, batted, Rochester, Pinstripes
  Growing",2023-12-21,193.6,-0.8095091710216276
2023-12-21,"by: Jamey Tucker  Posted:  Updated:  When you get a few days away from Christmas many thoughts turn to last-minute gifts. At Amazon, Apple, and food delivery services just
  log in to your account, enter their email address, and choose the gift card amount. If they have an iPhone
  consider giving the gift of a book, movie, or music. E-gift cards are the easiest last-second gift. Have you ever been to a family gathering where someone handed you a Christmas gift you
  weren't expecting?",neutral,0.94,"Chris Stapleton, Flower Moon, time, Kindle, music, VIN, Amazon, movie, Friends, Jamey Tucker, duck, dessert, Apple, gift card, days, movie rental, model car, Christmas, box set, Sirius XM, gift, service, MasterClass, Daily News, Killers, Moon, delivery, gifts, subscription, iPhone, Updated, iTunes",2023-12-22,193.6,0.0
2023-12-21,"Grand Cayman SEO and Web Design Consultant Qamar Zaman Creates Innovative Guide Unveils Secrets to Building Google Knowledge Panels Using Press Releases
 Wednesday, December 20th 2023, 8:53 PM EST
  Grand Cayman SEO and Web Design Consultant Qamar Zaman Creates Innovative Guide Unveils Secrets to Building Google Knowledge Panels Using Press Releases
  In the ever-evolving world of digital marketing and SEO, a groundbreaking resource has emerged. The new book, "" Build Google Knowledge Panel Using Press Releases (Step by Step Guide) ,"" is now available on Apple Books , providing a detailed roadmap for professionals and enthusiasts alike to harness the power of press releases in building effective Google Knowledge Panels.
   - Randy Rhode
  ""Build Google Knowledge Panel Using Press Releases (Step by Step Guide)"" is more than just a book; it's a strategic tool that bridges the gap between traditional PR and modern digital marketing techniques. Authored by renowned Grand Cayman based digital marketing expert Qamar Zaman , this guide demystifies the complex process of creating a Google Knowledge Panel , an essential tool for increasing visibility and credibility in today's digital landscape. Grand Cayman SEO and Web Design Consultant Unveils Secrets to Building Google Knowledge Panels Using Press Releases
  Information contained on this page is provided by an independent third-party content provider.",neutral,0.97,"digital, marketing, Storytellers Inc, Apple Books, Expertise, Apple, Google, SEO, digital marketing, Zaman, mechanics, insights, Qamar, az, Available, book, reputation management, Caymanian, Knowledge, Media Contact, Insights, Google Ads, Knowledge Panels, public relations, online, Expert, Caymanian Times, Knowledge Panel, Randy Rhode, Qamar Zaman, Forbes, KISS, interplay, Grand Cayman, PR Strategist, EST, Forbes Council",2023-12-22,193.6,0.0
2023-12-22,"Podcast: Play in new window | Download (Duration: 16:56 — 19.4MB)
Subscribe or Follow Us: Apple Podcasts | Google Podcasts | Spotify | Dr Evangeline Mantzioris shares some tips on how to avoid gaining weight over Christmas.
  Presenter: Warren Andrew
 Podcast: Play in new window | Download (Duration: 16:56 — 19.4MB)",positive,0.76,"South Australia, Christmas, Podcast, Follow Us, Apple, Evangeline, Apple Podcasts, Download (Duration, Mantzioris, festive, Sciences, Google, Google Podcasts, Evangeline Mantzioris, Food, University, season, Spotify, MB)
Subscribe, South",2023-12-23,193.6,0.0
2023-12-22,"Georgia State players arrive and explore the field before the Camellia Bowl NCAA college football game against Ball State, Saturday, Dec. 25, 2021, in Montgomery, Ala. (AP Photo/Vasha Hunt) (Vasha Hunt | AP) JC Cox with a local radio station and sports commentator for Arkansas state says this is the school’s third time in Montgomery for the bowl game and that the city doesn’t disappoint.
  Last year, fans attending the Camellia Bowl thought Montgomery was not a prepared for the thousands who came to support the teams. Updated : moments ago
 MONTGOMERY, Ala. (WSFA) - Fans like Smith from Arkansas were impressed by the number of signs and decor representing their school across the city and within their hotel.
 ",neutral,0.99,"FREE, Ala, city, Smith, Camellia, Vasha Hunt, JC Cox, CET, college football, FASTER, Ball State, NCAA, Keith Smith, year, Georgia State, bowl game, MONTGOMERY, school, Bowl, Julia Avant, hotel, Copyright, WSFA, sports commentator, AM, Cox, Montgomery, Arkansas, radio station, Georgia, AP Photo, Camellia Bowl",2023-12-23,193.6,0.0
2023-12-23,"LYNDONVILLE — A high-speed pursuit late Thursday night ended with a vehicle abandoned near the St. Johnsbury/Lyndon border, according to the Lyndonville Police Department.
 Lyndonville Police have seized the vehicle and its contents, and the GMC Sierra has been towed by Caledonia Wrecker.
  When the officer attempted to make contact, the vehicle quickly fled towards the border with St. Johnsbury.
  The Lyndonville Police are investigating the case as gross negligent operation and eluding a police officer. Authorities are asking anyone with information regarding the incident to contact the Lyndonville Police Department at 802-626-1271.
 ",neutral,0.92,"border, Wrecker, Sierra, Caledonia, GMC Sierra, speed, high, Apple, LYNDONVILLE, vehicle, St. Johnsbury, Caledonia Wrecker, information, Rhode Island, officer, Police, Lyndonville, Johnsbury",2023-12-24,193.6,0.0
